time,value
2017-09-01 00:00:08,0.39888063073158264
2017-09-01 00:01:20,0.3983680307865143
2017-09-01 00:02:14,0.3514249324798584
2017-09-01 00:02:17,0.31066933274269104
2017-09-01 00:02:31,0.3089349865913391
2017-09-01 00:04:01,0.3244905173778534
2017-09-01 00:04:05,0.3490593731403351
2017-09-01 00:05:32,0.33679303526878357
2017-09-01 00:05:35,0.37078025937080383
2017-09-01 00:06:08,0.3904266357421875
2017-09-01 00:06:27,0.42480894923210144
2017-09-01 00:07:20,0.42840489745140076
2017-09-01 00:07:46,0.38384339213371277
2017-09-01 00:09:44,0.3456101715564728
2017-09-01 00:10:05,0.3080118000507355
2017-09-01 00:11:15,0.3612251579761505
2017-09-01 00:11:18,0.37832388281822205
2017-09-01 00:12:27,0.39901795983314514
2017-09-01 00:13:38,0.3538384735584259
2017-09-01 00:13:42,0.30668285489082336
2017-09-01 00:14:16,0.3316781222820282
2017-09-01 00:14:33,0.3680253326892853
2017-09-01 00:14:36,0.40270450711250305
2017-09-01 00:15:02,0.4425009489059448
2017-09-01 00:15:08,0.4156365394592285
2017-09-01 00:15:12,0.3633822202682495
2017-09-01 00:15:27,0.34503087401390076
2017-09-01 00:15:30,0.32928016781806946
2017-09-01 00:16:02,0.36695006489753723
2017-09-01 00:16:22,0.40317144989967346
2017-09-01 00:16:59,0.36678436398506165
2017-09-01 00:17:32,0.37359631061553955
2017-09-01 00:17:37,0.4320046007633209
2017-09-01 00:17:52,0.4057539999485016
2017-09-01 00:18:09,0.3901676833629608
2017-09-01 00:18:13,0.33491477370262146
2017-09-01 00:18:27,0.34043392539024353
2017-09-01 00:18:31,0.4014859199523926
2017-09-01 00:18:51,0.4411695897579193
2017-09-01 00:19:02,0.4347340762615204
2017-09-01 00:19:05,0.39550134539604187
2017-09-01 00:19:21,0.37236717343330383
2017-09-01 00:19:24,0.33616867661476135
2017-09-01 00:19:39,0.35974201560020447
2017-09-01 00:19:57,0.39416995644569397
2017-09-01 00:20:01,0.41054561734199524
2017-09-01 00:20:51,0.3645585775375366
2017-09-01 00:20:53,0.3398998975753784
2017-09-01 00:21:26,0.3335835039615631
2017-09-01 00:21:45,0.36522626876831055
2017-09-01 00:22:22,0.42982086539268494
2017-09-01 00:23:17,0.3937596380710602
2017-09-01 00:25:43,0.44147124886512756
2017-09-01 00:26:33,0.40233752131462097
2017-09-01 00:26:50,0.3690507113933563
2017-09-01 00:26:53,0.3352769911289215
2017-09-01 00:27:09,0.3472324311733246
2017-09-01 00:27:13,0.4019812047481537
2017-09-01 00:27:26,0.42289137840270996
2017-09-01 00:27:44,0.43278729915618896
2017-09-01 00:27:47,0.3975323736667633
2017-09-01 00:28:02,0.3653467893600464
