time,value
2017-08-01 01:53:45,0
2017-08-01 09:53:45,0
2017-08-01 17:53:45,0
2017-08-01 20:03:50,0
2017-08-01 20:03:51,0
2017-08-01 20:03:52,0
2017-08-01 20:03:53,0
2017-08-02 04:03:52,0
2017-08-02 12:03:52,0
2017-08-02 19:23:52,0
2017-08-02 19:23:53,0
2017-08-02 19:23:54,0
2017-08-02 19:23:55,0
2017-08-02 19:23:56,0
2017-08-03 03:23:56,0
2017-08-03 11:23:55,0
2017-08-03 19:23:55,0
2017-08-03 21:23:59,0
2017-08-03 21:24:00,0
2017-08-03 21:24:01,0
2017-08-03 21:24:02,0
2017-08-03 21:24:03,0
2017-08-03 21:24:04,0
2017-08-03 21:24:05,0
2017-08-03 21:24:06,0
2017-08-03 21:24:07,0
2017-08-03 21:24:08,0
2017-08-03 21:24:09,0
2017-08-03 21:24:10,0
2017-08-03 21:24:11,0
2017-08-03 21:24:12,0
2017-08-03 21:24:13,0
2017-08-03 21:24:14,0
2017-08-03 21:24:15,0
2017-08-03 21:33:59,0
2017-08-03 21:34:00,0
2017-08-03 21:34:01,0
2017-08-03 21:34:02,0
2017-08-03 21:34:03,0
2017-08-04 05:34:03,0
2017-08-04 13:34:02,0
2017-08-04 20:54:00,0
2017-08-04 20:54:01,0
2017-08-04 20:54:02,0
2017-08-04 20:54:03,0
2017-08-04 20:54:04,0
2017-08-04 20:54:05,0
2017-08-04 20:54:06,0
2017-08-04 20:54:07,0
2017-08-04 20:54:08,0
2017-08-04 21:03:59,0
2017-08-04 21:04:00,0
2017-08-04 21:04:01,0
2017-08-04 21:04:02,0
2017-08-04 21:04:03,0
2017-08-04 21:04:04,0
2017-08-04 21:04:05,0
2017-08-04 21:04:06,0
2017-08-05 05:04:05,0
2017-08-05 13:04:05,0
2017-08-05 20:34:01,0
2017-08-05 20:34:02,0
2017-08-05 20:34:03,0
2017-08-05 20:34:04,0
2017-08-05 20:34:05,0
2017-08-05 20:34:06,0
2017-08-05 20:34:07,0
2017-08-05 20:34:08,0
2017-08-05 20:34:09,0
2017-08-05 20:34:10,0
2017-08-05 20:34:11,0
2017-08-05 20:34:12,0
2017-08-05 20:34:13,0
2017-08-05 20:34:14,0
2017-08-05 20:34:15,0
2017-08-05 20:44:02,0
2017-08-05 20:44:03,0
2017-08-05 20:44:04,0
2017-08-05 20:44:05,0
2017-08-06 04:44:05,0
2017-08-06 12:44:04,0
2017-08-06 20:43:58,0
2017-08-06 20:44:04,0
2017-08-06 20:44:05,0
2017-08-06 20:44:06,0
2017-08-06 20:44:07,0
2017-08-06 20:44:08,0
2017-08-06 20:44:09,0
2017-08-06 20:44:10,0
2017-08-06 20:44:11,0
2017-08-06 20:44:12,0
2017-08-06 20:44:13,0
2017-08-06 20:44:14,0
2017-08-06 20:44:15,0
2017-08-06 20:44:16,0
2017-08-06 20:44:17,0
2017-08-06 20:44:18,0
2017-08-06 20:44:19,0
2017-08-06 20:54:04,0
2017-08-06 20:54:05,0
2017-08-07 04:54:05,0
2017-08-07 12:54:04,0
2017-08-07 20:54:04,0
2017-08-07 22:34:12,0
2017-08-07 22:34:13,0
2017-08-07 22:34:14,0
2017-08-07 22:34:15,0
2017-08-07 22:34:16,0
2017-08-07 22:34:17,0
2017-08-07 22:34:18,0
2017-08-07 22:34:19,0
2017-08-07 22:34:20,0
2017-08-07 22:34:21,0
2017-08-07 22:34:22,0
2017-08-07 22:44:11,0
2017-08-07 22:44:12,0
2017-08-07 22:44:13,0
2017-08-07 22:44:14,0
2017-08-07 22:44:15,0
2017-08-07 22:44:16,0
2017-08-07 22:44:17,0
2017-08-08 06:44:16,0
2017-08-08 14:44:16,0
2017-08-08 22:11:13,0
2017-08-08 22:11:14,0
2017-08-08 22:11:15,0
2017-08-08 22:11:16,0
2017-08-08 22:11:17,0
2017-08-08 22:11:18,0
2017-08-08 22:11:19,0
2017-08-08 22:11:20,0
2017-08-08 22:11:21,0
2017-08-08 22:11:22,0
2017-08-08 22:11:23,0
2017-08-09 06:11:22,0
2017-08-09 14:11:22,0
2017-08-09 22:11:21,0
2017-08-09 23:31:17,0
2017-08-09 23:31:18,0
2017-08-09 23:31:19,0
2017-08-09 23:31:20,0
2017-08-09 23:31:21,0
2017-08-09 23:31:22,0
2017-08-09 23:50:48,0
2017-08-10 07:50:48,0
2017-08-10 15:50:47,0
2017-08-10 23:40:50,0
2017-08-10 23:40:51,0
2017-08-10 23:40:52,0
2017-08-10 23:40:53,0
2017-08-10 23:40:54,0
2017-08-11 07:40:53,0
2017-08-11 15:40:52,0
2017-08-11 23:20:50,0
2017-08-11 23:20:51,0
2017-08-11 23:20:52,0
2017-08-11 23:20:53,0
2017-08-12 07:20:52,0
2017-08-12 15:20:52,0
2017-08-12 23:00:53,0
2017-08-12 23:00:53,0
2017-08-14 13:52:45,0
2017-08-14 14:27:53,0
2017-08-14 14:27:54,0
2017-08-14 14:27:55,0
2017-08-14 14:27:56,0
2017-08-14 14:47:22,0
2017-08-14 22:47:22,0
2017-08-15 00:08:00,0
2017-08-15 00:08:01,0
2017-08-15 00:08:02,0
2017-08-15 00:08:03,0
2017-08-15 00:08:04,0
2017-08-15 00:08:05,0
2017-08-15 00:27:29,0
2017-08-15 08:27:29,0
2017-08-15 16:27:28,0
2017-08-16 00:27:28,0
2017-08-16 01:08:05,0
2017-08-16 01:08:06,0
2017-08-16 01:27:34,0
2017-08-16 09:27:33,0
2017-08-16 17:27:33,0
2017-08-17 01:27:32,0
2017-08-17 02:27:38,0
2017-08-17 02:27:39,0
2017-08-17 02:27:40,0
2017-08-17 02:27:41,0
2017-08-17 10:27:41,0
2017-08-17 18:27:40,0
2017-08-18 01:57:39,0
2017-08-18 01:57:40,0
2017-08-18 01:57:41,0
2017-08-18 01:57:42,0
2017-08-18 01:57:43,0
2017-08-18 01:57:44,0
2017-08-18 01:57:45,0
2017-08-18 01:57:46,0
2017-08-18 01:57:47,0
2017-08-18 01:57:48,0
2017-08-18 01:57:49,0
2017-08-18 01:57:50,0
2017-08-18 01:57:51,0
2017-08-18 01:57:52,0
2017-08-18 01:57:53,0
2017-08-18 02:07:40,0
2017-08-18 02:07:41,0
2017-08-18 02:07:42,0
2017-08-18 10:07:42,0
2017-08-18 18:07:41,0
2017-08-19 02:07:41,0
2017-08-19 03:47:46,0
2017-08-19 03:47:47,0
2017-08-19 03:47:48,0
2017-08-19 03:47:49,0
2017-08-19 03:47:50,0
2017-08-19 03:47:51,0
2017-08-19 03:47:52,0
2017-08-19 03:57:45,0
2017-08-19 03:57:46,0
2017-08-19 03:57:47,0
2017-08-19 03:57:48,0
2017-08-19 03:57:49,0
2017-08-19 03:57:50,0
2017-08-19 03:57:51,0
2017-08-19 03:57:52,0
2017-08-19 03:57:53,0
2017-08-19 03:57:54,0
2017-08-19 04:07:45,0
2017-08-19 12:07:45,0
2017-08-19 20:07:45,0
2017-08-20 03:07:46,0
2017-08-20 03:07:47,0
2017-08-20 03:07:48,0
2017-08-20 03:07:49,0
2017-08-20 03:07:50,0
2017-08-20 03:07:51,0
2017-08-20 03:17:46,0
2017-08-20 03:17:47,0
2017-08-20 03:17:48,0
2017-08-20 03:17:49,0
2017-08-20 03:17:50,0
2017-08-20 03:17:51,0
2017-08-20 03:17:52,0
2017-08-20 03:17:53,0
2017-08-20 03:17:54,0
2017-08-20 03:17:55,0
2017-08-20 03:17:56,0
2017-08-20 03:27:47,0
2017-08-20 11:27:46,0
2017-08-20 19:27:46,0
2017-08-21 03:07:49,0
2017-08-21 03:07:50,0
2017-08-21 03:07:51,0
2017-08-21 03:07:52,0
2017-08-21 03:07:53,0
2017-08-21 03:07:54,0
2017-08-21 03:07:55,0
2017-08-21 03:07:56,0
2017-08-21 03:07:57,0
2017-08-21 03:07:58,0
2017-08-21 03:07:59,0
2017-08-21 03:08:00,0
2017-08-21 03:08:01,0
2017-08-21 03:08:02,0
2017-08-21 03:08:03,0
2017-08-21 03:17:49,0
2017-08-21 03:17:50,0
2017-08-21 03:17:51,0
2017-08-21 03:17:52,0
2017-08-21 11:17:52,0
2017-08-21 19:17:51,0
2017-08-22 03:17:50,0
2017-08-22 05:17:55,0
2017-08-22 05:17:56,0
2017-08-22 05:17:57,0
2017-08-22 05:17:58,0
2017-08-22 05:17:59,0
2017-08-22 05:18:00,0
2017-08-22 05:18:01,0
2017-08-22 05:18:02,0
2017-08-22 05:18:03,0
2017-08-22 05:18:04,0
2017-08-22 05:18:05,0
2017-08-22 05:18:06,0
2017-08-22 05:18:07,0
2017-08-22 05:18:08,0
2017-08-22 05:18:09,0
2017-08-22 05:18:10,0
2017-08-22 13:18:10,0
2017-08-22 21:18:09,0
2017-08-23 04:47:56,0
2017-08-23 04:47:57,0
2017-08-23 04:47:58,0
2017-08-23 04:47:59,0
2017-08-23 04:48:00,0
2017-08-23 04:48:01,0
2017-08-23 04:48:02,0
2017-08-23 05:07:26,0
2017-08-23 13:07:26,0
2017-08-23 21:07:25,0
2017-08-24 05:07:25,0
2017-08-24 06:57:31,0
2017-08-24 06:57:32,0
2017-08-24 06:57:33,0
2017-08-24 06:57:34,0
2017-08-24 14:57:34,0
2017-08-24 22:57:34,0
2017-08-25 06:07:29,0
2017-08-25 06:07:30,0
2017-08-25 06:07:31,0
2017-08-25 06:07:32,0
2017-08-25 06:07:33,0
2017-08-25 06:07:34,0
2017-08-25 06:07:35,0
2017-08-25 06:07:36,0
2017-08-25 06:07:37,0
2017-08-25 06:07:38,0
2017-08-25 06:07:38,0
2017-08-25 06:07:40,0
2017-08-25 06:07:40,0
2017-08-25 06:17:29,0
2017-08-25 06:17:30,0
2017-08-25 06:17:31,0
2017-08-25 06:17:32,0
2017-08-25 06:17:33,0
2017-08-25 14:17:33,0
2017-08-25 22:17:32,0
2017-08-26 06:17:32,0
2017-08-26 08:17:35,0
2017-08-26 08:17:36,0
2017-08-26 08:17:37,0
2017-08-26 08:17:38,0
2017-08-26 08:17:39,0
2017-08-26 08:17:40,0
2017-08-26 08:17:41,0
2017-08-26 08:17:42,0
2017-08-26 08:17:43,0
2017-08-26 08:17:44,0
2017-08-26 08:17:45,0
2017-08-26 08:17:46,0
2017-08-26 08:17:47,0
2017-08-26 08:17:48,0
2017-08-26 08:17:49,0
2017-08-26 08:17:50,0
2017-08-26 08:17:51,0
2017-08-26 16:17:50,0
2017-08-27 00:17:50,0
2017-08-27 07:47:37,0
2017-08-27 07:47:37,0
2017-08-27 07:47:38,0
2017-08-27 07:47:39,0
2017-08-27 07:47:40,0
2017-08-27 07:47:41,0
