time,value,health_index
2017-05-10,9.417973518371582,2.5607738152189086e-11
2017-05-11,9.417973518371582,2.5607738152189086e-11
2017-05-12,9.900428771972656,3.792943736868892e-11
2017-05-13,9.900428771972656,3.792943736868892e-11
2017-05-14,9.900428771972656,3.792943736868892e-11
2017-05-15,9.900428771972656,3.792943736868892e-11
2017-05-16,9.900428771972656,3.792943736868892e-11
2017-05-17,9.900428771972656,3.792943736868892e-11
2017-05-18,9.900428771972656,3.792943736868892e-11
2017-05-19,9.900428771972656,3.792943736868892e-11
2017-05-20,9.900428771972656,3.792943736868892e-11
2017-05-21,9.900428771972656,3.792943736868892e-11
2017-05-22,9.900428771972656,3.792943736868892e-11
2017-05-23,9.900428771972656,3.792943736868892e-11
2017-05-24,9.900428771972656,3.792943736868892e-11
2017-05-25,9.900428771972656,3.792943736868892e-11
2017-05-26,9.900428771972656,3.792943736868892e-11
2017-05-27,9.900428771972656,3.792943736868892e-11
2017-05-28,9.900428771972656,3.792943736868892e-11
2017-05-29,9.900428771972656,3.792943736868892e-11
2017-05-30,9.900428771972656,3.792943736868892e-11
2017-05-31,9.900428771972656,3.792943736868892e-11
2017-06-01,9.900428771972656,3.792943736868892e-11
2017-06-02,66.70423889160156,0.8379560198381599
2017-06-03,66.82586669921875,0.8265690318840271
2017-06-04,66.62720489501953,0.845185818581683
2017-06-05,66.58666229248047,0.8489961089608948
2017-06-06,67.94888305664061,0.7234393334197013
2017-06-07,68.86919403076172,0.6424304717000593
2017-06-08,66.78532409667969,0.8303607689728794
2017-06-09,67.42588806152344,0.7709698172976294
2017-06-10,66.94748687744139,0.8152191103418778
2017-06-11,66.34341430664061,0.8719282283209238
2017-06-12,66.18529510498047,0.8868940609277529
2017-06-13,66.58666229248047,0.8489961089608948
2017-06-14,68.10700225830078,0.7092673284781426
2017-06-15,66.74478149414061,0.8341564602276976
2017-06-16,66.70423889160156,0.8379560198381599
2017-06-17,67.34481048583984,0.778421059035149
2017-06-18,66.66774749755861,0.8413791461920002
2017-06-19,66.86640167236328,0.8227820468866778
2017-06-20,68.35025787353516,0.6876612525788144
2017-06-21,69.95167541503906,0.5523776507107647
2017-06-22,69.1083984375,0.6220070671787148
2017-06-23,68.22863006591797,0.6984337468952124
2017-06-24,67.02452087402344,0.8080499376070323
2017-06-25,66.82586669921875,0.8265690318840271
2017-06-26,66.82586669921875,0.8265690318840271
2017-06-27,68.02591705322266,0.7165226801490898
2017-06-28,67.50697326660156,0.7635389512667854
2017-06-29,66.38395690917969,0.8680980625274115
2017-06-30,66.78532409667969,0.8303607689728794
2017-07-01,67.34481048583984,0.778421059035149
2017-07-02,67.14614868164061,0.796763606654542
2017-07-03,66.90695190429689,0.8189977620573179
2017-07-04,67.62860107421875,0.7524335756651197
2017-07-05,66.86640167236328,0.8227820468866778
2017-07-06,80.56584167480469,0.06177587134966522
2017-07-07,66.54611968994139,0.8528099304968535
2017-07-08,67.54751586914061,0.7598316232625093
2017-07-09,68.14754486083984,0.7056494682560226
2017-07-10,66.38395690917969,0.8680980625274115
2017-07-11,66.94748687744139,0.8152191103418778
2017-07-12,67.98943328857422,0.719795591082121
2017-07-13,67.38534545898439,0.7746931948499338
2017-07-14,66.86640167236328,0.8227820468866778
2017-07-15,67.14614868164061,0.796763606654542
2017-07-16,67.06507110595703,0.8042825526644528
2017-07-17,67.8677978515625,0.7307442042661698
2017-07-18,66.90695190429689,0.8189977620573179
2017-07-19,67.38534545898439,0.7746931948499338
2017-07-20,66.50558471679689,0.8566264774492485
2017-07-21,73.31668853759766,0.318278085994689
2017-07-22,72.8747787475586,0.34467243094429945
2017-07-23,73.11397552490234,0.3302169094730214
2017-07-24,73.39777374267578,0.3135827306227337
2017-07-25,73.59642791748047,0.3022729674939715
2017-07-26,73.51534271240234,0.3068561012559061
2017-07-27,73.91670989990234,0.2846169735017463
2017-07-28,73.5558853149414,0.30455881116269223
2017-07-29,73.95726013183594,0.28243239061665415
2017-07-30,73.95726013183594,0.28243239061665415
2017-07-31,73.95726013183594,0.28243239061665415
2017-08-01,73.95726013183594,0.28243239061665415
2017-08-02,71.11119079589844,0.463349318602553
2017-08-03,68.86919403076172,0.6424304717000593
2017-08-04,70.23141479492189,0.53015476862269
2017-08-05,70.99360656738281,0.4719975003137833
2017-08-06,70.19087982177734,0.5333465718802786
2017-08-07,70.38953399658203,0.5177975895494518
2017-08-08,70.63278198242188,0.4990826526733849
2017-08-09,74.87757110595703,0.23589548104209634
2017-08-10,73.83562469482422,0.28901952591982427
2017-08-11,73.91670989990234,0.2846169735017463
2017-08-12,74.31808471679688,0.2634943235553009
2017-08-13,74.03834533691406,0.27809821677895274
2017-08-14,74.91810607910156,0.23397850925143793
2017-08-15,74.83702087402344,0.23782426505407717
2017-08-16,74.7599868774414,0.2415190281170192
2017-08-17,73.35723114013672,0.3159246810963334
2017-08-18,73.35723114013672,0.3159246810963334
2017-08-19,73.47480010986328,0.309164840445076
2017-08-20,74.03834533691406,0.27809821677895274
2017-08-21,73.51534271240234,0.3068561012559061
2017-08-22,73.31668853759766,0.318278085994689
2017-08-23,74.95864868164062,0.23207224549135463
2017-08-24,74.0788803100586,0.27594860024725487
2017-08-25,74.4761962890625,0.25547827882043994
2017-08-26,74.27754211425781,0.26557743670510714
2017-08-27,73.91670989990234,0.2846169735017463
2017-08-28,74.51673889160156,0.25345041712627947
2017-08-29,74.27754211425781,0.26557743670510714
2017-08-30,75.63976287841797,0.2016829140919274
2017-08-31,74.03834533691406,0.27809821677895274
