time,value,health_index
2017-05-01,1.2233190536499023,0.46948388941491404
2017-05-02,1.2233190536499023,0.46948388941491404
2017-05-03,1.2409273386001587,0.4587374982458883
2017-05-04,1.390034317970276,0.37344745915676736
2017-05-05,0.9354829192161559,0.663211934534101
2017-05-06,0.9465944766998292,0.6551678842870592
2017-05-07,2.1674160957336426,0.09543169552007891
2017-05-08,1.2281938791275024,0.46649491220439465
2017-05-09,1.2119672298431396,0.4764850688296516
2017-05-10,1.4268454313278198,0.3540067929103752
2017-05-11,1.505531907081604,0.3146407934833064
2017-05-12,2.123615264892578,0.10445794551053167
2017-05-13,2.405374526977539,0.05673140400334642
2017-05-14,1.3998123407363892,0.3682201258509272
2017-05-15,1.2548975944519043,0.4503104292617035
2017-05-16,1.2548975944519043,0.4503104292617035
2017-05-17,1.2548975944519043,0.4503104292617035
2017-05-18,1.2548975944519043,0.4503104292617035
2017-05-19,1.2548975944519043,0.4503104292617035
2017-05-20,1.2548975944519043,0.4503104292617035
2017-05-21,1.2548975944519043,0.4503104292617035
2017-05-22,1.2548975944519043,0.4503104292617035
2017-05-23,1.2548975944519043,0.4503104292617035
2017-05-24,1.2548975944519043,0.4503104292617035
2017-05-25,1.2548975944519043,0.4503104292617035
2017-05-26,1.2548975944519043,0.4503104292617035
2017-05-27,1.2548975944519043,0.4503104292617035
2017-05-28,1.2548975944519043,0.4503104292617035
2017-05-29,1.2548975944519043,0.4503104292617035
2017-05-30,1.2548975944519043,0.4503104292617035
2017-05-31,1.2548975944519043,0.4503104292617035
2017-06-01,1.2548975944519043,0.4503104292617035
2017-06-02,0.18733994662761688,1.0
2017-06-03,0.3084607422351837,1.0
2017-06-04,0.2680187225341797,1.0
2017-06-05,0.307915598154068,1.0
2017-06-06,0.3110229969024658,1.0
2017-06-07,0.2426898032426834,1.0
2017-06-08,0.27691835165023804,1.0
2017-06-09,0.3352026641368866,1.0
2017-06-10,0.2672873437404633,1.0
2017-06-11,0.3095531165599823,1.0
2017-06-12,0.3192063570022583,1.0
2017-06-13,0.33670592308044434,1.0
2017-06-14,0.2813159227371216,1.0
2017-06-15,0.2729097604751587,1.0
2017-06-16,0.30682119727134705,1.0
2017-06-17,0.2718251943588257,1.0
2017-06-18,1.152245044708252,0.5142431056449677
2017-06-19,0.8923588395118713,0.6947930940708029
2017-06-20,0.2600795328617096,1.0
2017-06-21,0.22174656391143802,1.0
2017-06-22,0.2704339623451233,1.0
2017-06-23,0.917958915233612,0.6759771561083858
