health_index,prediction_value
0.16992745672205567,48.16145917442109
0.42146318631046575,50.92280541525947
0.8134803400186259,55.97303125593399
0.9539365208140602,55.10767204231688
0.723244830596393,56.547042581770164
0.28700701520210625,59.998217317793106
0.16283521730120487,61.60528114106919
0.8382958635302675,55.81826995478737
0.6072956302118211,57.32321927613684
0.3762769308739031,59.12431523534986
0.35604181525071255,59.309634612666216
0.38862333609540145,59.01425832509994
0.3233649541846513,59.62354474597507
0.5208802848188165,51.70910474989149
0.11340846595930087,47.138517697652176
0.47024155610980367,51.3200888633728
0.8402970917368819,55.80583518081242
0.5889350360404519,57.45164476500617
0.29613073184363303,59.90135553148057
0.37310075263517817,59.15298614237043
0.7880029255575889,56.13314204745823
0.5533527147638553,57.70596533351475
0.38891090479192814,59.011720577875764
0.40628743567152226,58.860433485772894
0.37899370799169096,59.09990958372752
0.46285267753150494,58.39278587036662
0.415298158612583,58.78350583712259
0.5261098339733135,57.906123555368836
0.3599835196501209,59.27302837371826
0.8059455985658889,53.63400016890632
0.47881804316072873,58.26673830880058
0.5700948795460501,57.58536157343124
0.5254314580659516,57.911173608568
0.4749034110010839,58.297427627775384
0.35588651356841394,59.311082098219146
0.7553000505062724,56.340788602829
0.4046082626293601,58.87488110860188
0.5640795712097035,57.62849405076769
0.4126688951128641,58.805849538909065
0.38983079315868574,59.003610372543335
0.4820629239163583,58.24140334460472
