health_index,prediction_value
0.3255549547125348,51.31460661358303
0.853306453635948,56.85460975435044
0.5355680714888165,58.916100528505105
0.471976781327887,59.38916826248169
0.23320513545743893,61.6320796807607
0.09533795557194114,63.88859547509088
0.09850900218642411,63.813831110795334
0.3104128660111698,60.788814332750114
0.2895303318439777,61.00128912263447
0.27915580744342927,61.11069012019369
0.32032761634363216,60.691242491619455
0.33392550944724353,60.560580515199234
0.36420172689556973,60.28145103529096
0.6663754483927955,58.022491878933366
0.6883858640572018,54.07538821962145
0.6863729501338502,54.06241303020053
0.8817122041676166,55.27182861169179
0.5478485555615298,58.828155279159546
0.4989452337477567,59.184663203027505
0.4609011962174612,59.47500591145619
0.7244367572079151,57.64971872170766
0.6043441488692163,58.435313089026344
0.28071078111170267,61.09411912494236
0.3910198204359019,60.046104576852606
0.3980791374173145,59.9858071754376
0.34654829608891213,60.44232677751117
0.4619143434107418,59.46710650788413
0.5103556227515904,59.09992150796784
0.33615196468249664,60.53951659467486
0.681176434708354,57.92635122934976
0.26196685964761857,61.29821772045559
0.39396126257481345,60.02090075280932
0.519899335193128,59.02980172634127
0.4633215740618224,59.45615050527784
0.46164776994587875,59.46918401453232
0.6585396477694545,58.07372942235735
0.5286098205182919,58.9663813379076
0.3811773285620812,60.13128964106241
0.31423460702514117,60.75096502568986
0.2813627294177041,61.087190012137086
0.5077660205874921,59.11906553639306
