health_index,prediction_value
0.5871601147541663,16.077043354511265
0.465632361206907,13.620210206508636
0.43010029140988615,12.83811912536621
0.5029973891187769,32.0402161836624
0.2572548980099647,38.136261367797864
0.503049151818326,32.03914754390716
0.21373228829640611,39.590300464630126
0.415422818536058,33.943665218353274
0.3489463909867796,35.55279519557953
0.8836227187012993,25.150703108310704
0.3396685682123517,10.65570158958435
0.3810178309565315,11.692912548780441
0.4189433356260407,12.584920078516006
0.5977088235665602,16.277880400419235
0.5189466676792467,14.734240663051605
0.7339475131852011,18.750129029154774
0.7853319037920524,19.6386512696743
0.8091428767593505,20.04466716945171
0.7315457924649769,18.708128416538237
0.6786809950781333,17.771010816097263
0.6589203150780341,17.413760721683495
0.6945323615205723,18.054697108268737
0.6234454869741186,16.76129057407379
0.5642542369679948,15.635057008266449
0.750740911168828,19.042564857006074
0.6865032220523426,17.9113107919693
0.7335697443435056,18.7435257434845
0.5844412593456445,16.025010097026822
0.7166594436349472,18.446752703189848
0.692456876234484,18.017692017555238
0.787019451178042,19.66753472089767
0.7366397476352453,18.797156000137328
0.7354278395711327,18.77599385976791
0.8138031024098509,20.12376685142517
0.6461403193702915,17.180429756641388
0.8183790949926898,20.201328015327448
0.8322146423562371,20.435209393501278
0.9942772970621524,23.12952520847321
0.3450853795536615,35.65191223621368
0.5777516836362997,15.896502828598024
0.6474264856784074,17.203996860980986
0.6824062813496259,17.83790408372879
