time,value
2017-05-10 00:00:00,48.2827377319336
2017-05-11 00:00:00,54.30102030436197
2017-05-12 00:00:00,49.850374857584626
2017-05-13 00:00:00,38.9886474609375
2017-05-14 00:00:00,48.38724772135416
2017-05-15 00:00:00,51.91532982720269
2017-05-16 00:00:00,53.87217203776043
2017-05-17 00:00:00,54.016325208875855
2017-05-18 00:00:00,55.367728339301216
2017-05-19 00:00:00,54.834374321831596
2017-05-20 00:00:00,53.05411868625218
2017-05-21 00:00:00,55.01096089680989
2017-05-22 00:00:00,55.51188151041666
2017-05-23 00:00:00,56.08127170138889
2017-05-24 00:00:00,56.25785827636719
2017-05-25 00:00:00,56.43804762098525
2017-05-26 00:00:00,55.76054043240016
2017-05-27 00:00:00,56.93536546495226
2017-05-28 00:00:00,59.81836954752603
2017-05-29 00:00:00,57.50476413302951
2017-05-30 00:00:00,58.964284261067704
2017-05-31 00:00:00,60.744544135199654
2017-06-01 00:00:00,50.91708713107639
2017-06-02 00:00:00,49.136827256944436
2017-06-03 00:00:00,56.578589545355904
2017-06-04 00:00:00,57.50476413302951
2017-06-05 00:00:00,56.045235527886284
2017-06-06 00:00:00,59.180509779188355
2017-06-07 00:00:00,62.02747768825954
2017-06-08 00:00:00,60.391370985243064
2017-06-09 00:00:00,53.90820821126303
2017-06-10 00:00:00,55.15510559082031
2017-06-11 00:00:00,59.46520487467447
2017-06-12 00:00:00,58.539038764105904
2017-06-13 00:00:00,57.57683648003472
2017-06-14 00:00:00,58.32281324598525
2017-06-15 00:00:00,51.87928941514758
2017-06-16 00:00:00,44.89880879720053
2017-06-17 00:00:00,48.675545586480034
2017-06-18 00:00:00,53.23070102267796
2017-06-19 00:00:00,58.038118150499145
2017-06-20 00:00:00,59.533674452039925
2017-06-21 00:00:00,56.899329291449654
2017-06-22 00:00:00,54.76230197482639
2017-06-23 00:00:00,57.220060560438355
2017-06-24 00:00:00,59.854414198133675
2017-06-25 00:00:00,55.76054043240016
2017-06-26 00:00:00,57.36421373155383
2017-06-27 00:00:00,57.93360392252603
2017-06-28 00:00:00,56.474083794487846
2017-06-29 00:00:00,56.68670654296877
2017-06-30 00:00:00,59.785936143663214
2017-07-01 00:00:00,51.309899224175346
2017-07-02 00:00:00,61.70674641927083
2017-07-03 00:00:00,56.153344048394096
2017-07-04 00:00:00,54.192903306749145
2017-07-05 00:00:00,56.25785827636719
2017-07-06 00:00:00,58.859778510199654
2017-07-07 00:00:00,53.98028055826821
2017-07-08 00:00:00,58.46695793999567
2017-07-09 00:00:00,57.079518636067704
2017-07-10 00:00:00,58.82373385959201
2017-07-11 00:00:00,56.863293117947066
2017-07-12 00:00:00,58.71562533908421
2017-07-13 00:00:00,55.76054043240016
2017-07-14 00:00:00,49.06475067138672
2017-07-15 00:00:00,50.41976928710938
2017-07-16 00:00:00,48.13858879937066
2017-07-17 00:00:00,50.52427927652994
2017-07-18 00:00:00,50.74050479465061
2017-07-19 00:00:00,55.688459608289925
2017-07-20 00:00:00,55.58395385742188
2017-07-21 00:00:00,55.01096089680989
2017-07-22 00:00:00,56.97140163845489
2017-07-23 00:00:00,54.76230197482639
2017-07-24 00:00:00,50.63238779703775
2017-07-25 00:00:00,50.63238779703775
2017-07-26 00:00:00,50.63238779703775
2017-07-27 00:00:00,50.63238779703775
2017-07-28 00:00:00,52.44868808322482
2017-07-29 00:00:00,60.03459506564671
2017-07-30 00:00:00,56.045235527886284
2017-07-31 00:00:00,53.73162163628472
2017-08-01 00:00:00,55.15510559082031
2017-08-02 00:00:00,53.98028055826821
2017-08-03 00:00:00,54.08839755588107
2017-08-04 00:00:00,50.488243103027344
2017-08-05 00:00:00,55.15510559082031
2017-08-06 00:00:00,56.117316351996536
2017-08-07 00:00:00,52.589234246148
2017-08-08 00:00:00,53.98028055826821
2017-08-09 00:00:00,50.881050957573784
2017-08-10 00:00:00,53.018078274197045
2017-08-11 00:00:00,54.76230197482639
2017-08-12 00:00:00,57.5408003065321
2017-08-13 00:00:00,57.111952039930564
2017-08-14 00:00:00,53.018078274197045
2017-08-15 00:00:00,53.018078274197045
2017-08-16 00:00:00,55.26322258843317
2017-08-17 00:00:00,56.009199354383675
2017-08-18 00:00:00,49.10079108344184
2017-08-19 00:00:00,51.34593539767796
2017-08-20 00:00:00,51.38197580973306
2017-08-21 00:00:00,53.58747694227432
2017-08-22 00:00:00,51.735140482584626
2017-08-23 00:00:00,51.807212829589844
2017-08-24 00:00:00,53.194664849175346
2017-08-25 00:00:00,50.704464382595475
2017-08-26 00:00:00,53.23070102267796
2017-08-27 00:00:00,51.558558146158845
2017-08-28 00:00:00,53.018078274197045
2017-08-29 00:00:00,48.78005981445313
2017-08-30 00:00:00,52.94600168863931
2017-08-31 00:00:00,51.09367370605469
2017-09-01 00:00:00,49.136827256944436
2017-09-02 00:00:00,48.78005981445313
2017-09-03 00:00:00,50.311652289496536
2017-09-04 00:00:00,49.10079108344184
2017-09-05 00:00:00,48.210665384928376
2017-09-06 00:00:00,49.850374857584626
2017-09-07 00:00:00,50.91708713107639
2017-09-08 00:00:00,46.859253777398
2017-09-09 00:00:00,50.704464382595475
2017-09-10 00:00:00,49.95488060845269
2017-09-11 00:00:00,52.41264343261719
2017-09-12 00:00:00,51.98740641276042
2017-09-13 00:00:00,51.165750291612405
2017-09-14 00:00:00,51.12970987955728
2017-09-15 00:00:00,50.6684282090929
2017-09-16 00:00:00,55.47583685980901
2017-09-17 00:00:00,55.15510559082031
2017-09-18 00:00:00,53.162227206759965
2017-09-19 00:00:00,55.01096089680989
